ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001434728-24-000248	2528215	Restricted Stock Units			F2	28-JUN-2024				4	A	0				13.0				0.0		A			F3		F3	Common Stock		13.0				6558.0	F4			D			
0001434728-24-000248	2528216	Restricted Stock Units			F2	28-JUN-2024				4	M	0				870.0				0.0		D			F5		F5	Common Stock		870.0				5688.0	F4			D			
0001434728-24-000247	2528388	Restricted Stock Units			F1	28-JUN-2024				4	A	0				33.0				0.0		A			F2		F2	Common Stock		33.0				11035.0				D			
0001434728-24-000246	2529088	Restricted Stock Units			F2	28-JUN-2024				4	A	0				47.0				0.0		A			F3		F3	Common Stock		47.0				22647.0	F4			D			
0001434728-24-000246	2529089	Restricted Stock Units			F2	28-JUN-2024				4	M	0				3203.0				0.0		D			F5		F5	Common Stock		3203.0				19444.0	F4			D			
0001434728-24-000245	2528854	Restricted Stock Units			F2	28-JUN-2024				4	M	0				155.0				0.0		D			F5		F5	Common Stock		155.0				973.0	F4			D			
0001434728-24-000245	2528853	Restricted Stock Units			F2	28-JUN-2024				4	A	0				2.0				0.0		A			F3		F3	Common Stock		2.0				1128.0	F4			D			
0001434728-24-000244	2528785	Restricted Stock Units			F2	28-JUN-2024				4	M	0				322.0				0.0		D			F5		F5	Common Stock		322.0				2000.0	F4			D			
0001434728-24-000244	2528784	Restricted Stock Units			F2	28-JUN-2024				4	A	0				6.0				0.0		A			F3		F3	Common Stock		6.0				2322.0	F4			D			
0001434728-24-000243	2528237	Restricted Stock Units			F2	28-JUN-2024				4	M	0				338.0				0.0		D			F5		F5	Common Stock		338.0				2141.0	F4			D			
0001434728-24-000243	2528236	Restricted Stock Units			F2	28-JUN-2024				4	A	0				6.0				0.0		A			F3		F3	Common Stock		6.0				2479.0	F4			D			
0001434728-24-000242	2528331	Restricted Stock Units			F2	28-JUN-2024				4	A	0				30.0				0.0		A			F3		F3	Common Stock		30.0				14495.0	F4			D			
0001434728-24-000242	2528332	Restricted Stock Units			F2	28-JUN-2024				4	M	0				2050.0				0.0		D			F5		F5	Common Stock		2050.0				12445.0	F4			D			
0001434728-24-000241	2528804	Restricted Stock Units			F1	28-JUN-2024				4	A	0				5.0				0.0		A			F2		F2	Common Stock		5.0				211.0				D			
0001434728-24-000240	2528194	Restricted Stock Units			F1	28-JUN-2024				4	A	0				31.0				0.0		A			F2		F2	Common Stock		31.0				11399.0				D			
0001434728-24-000239	2528281	Restricted Stock Units			F1	28-JUN-2024				4	A	0				38.0				0.0		A			F2		F2	Common Stock		38.0				1625.0				D			
0001434728-24-000238	2528788	Restricted Stock Units			F1	28-JUN-2024				4	A	0				4.0				0.0		A			F2		F2	Common Stock		4.0				1631.0				D			
0001415889-24-019061	2528407	Redeemable Warrants			F3	01-JUL-2024				4	D	0				246667.0					F2, F1	D		17-DEC-2020			F4	Common Stock		246667.0				0.0				D			
0001493152-24-026103	2528423	Performance Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			25117.0				0.0		A			F11		F11	Common Stock		25117.0				25117.0				I		By LLC	F5
0001493152-24-026103	2528422	Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			8373.0				0.0		A			F10		F10	Common Stock		8373.0				8373.0				I		By LLC	F5
0001493152-24-026103	2528421	Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			165000.0				0.0		A			F9		F9	Common Stock		165000.0				165000.0				I		By LLC	F5
0001493152-24-026103	2528419	Performance Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			187500.0				0.0		A			F7		F7	Common Stock		187500.0				187500.0				I		By LLC	F5
0001493152-24-026103	2528418	Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			926272.0				0.0		A			F6		F6	Common Stock		926272.0				926272.0				I		By LLC	F5
0001493152-24-026103	2528429	Performance Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			40000.0				0.0		A			F17		F17	Common Stock		40000.0				40000.0				I		By LLC	F5
0001493152-24-026103	2528428	Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			40000.0				0.0		A			F16		F16	Common Stock		40000.0				40000.0				I		By LLC	F5
0001493152-24-026103	2528427	Stock Price Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			125000.0				0.0		A			F15		F15	Common Stock		125000.0				125000.0				I		By LLC	F5
0001493152-24-026103	2528426	Performance Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			125000.0				0.0		A			F14		F14	Common Stock		125000.0				125000.0				I		By LLC	F5
0001493152-24-026103	2528425	Performance Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			11693.0				0.0		A			F13		F13	Common Stock		11693.0				11693.0				I		By LLC	F5
0001493152-24-026103	2528424	Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			16719.0				0.0		A			F12		F12	Common Stock		16719.0				16719.0				I		By LLC	F5
0001493152-24-026103	2528420	Stock Price Restricted Stock Units			F4	28-JUN-2024				4	G	0	F5			397500.0				0.0		A			F8		F8	Common Stock		397500.0				397500.0				I		By LLC	F5
0001437749-24-022057	2528688	Restricted Stock Units			F2	28-MAY-2024				4	M	0				723.0				0.0		D			F4		F4	Common Stock		723.0				0.0				D			
0001437749-24-022057	2528687	Restricted Stock Units			F2	28-JUN-2024				4	A	0				1458.0				0.0		A			F3		F3	Common Stock		1458.0				1458.0				D			
0001628280-24-030976	2528479	Restricted Stock Units			F1	28-JUN-2024				4	A	0				200000.0				0.0		A			F2		F2	Class A Common Stock		200000.0				200000.0				D			
0001437749-24-022055	2528402	Restricted Stock Units			F1	28-MAY-2024				4	M	0				1928.0				0.0		D			F3		F3	Common Stock		1928.0				0.0				D			
0001437749-24-022055	2528401	Restricted Stock Units			F1	28-JUN-2024				4	A	0				3313.0				0.0		A			F2		F2	Common Stock		3313.0				3313.0				D			
0001072613-24-000582	2528279	Common Stock Warrant (Right to Buy)		5.0		28-JUN-2024				4	X	0				128800.0				0.0		D		04-JUN-2024		31-JUL-2024		Common Stock		128800.0				0.0				D			
0001493152-24-026100	2528716	Stock Option (right to Buy)		0.32		28-JUN-2024	F1			4	A	0				1000.0				0.0		A		28-JUN-2024		28-JUN-2034		Common Stock		1000.0				1000.0				D			
0001493152-24-026099	2528903	Stock Option (right to Buy)		0.32		28-JUN-2024	F1			4	A	0				1000.0				0.0		A		28-JUN-2024		28-JUN-2034		Common Stock		1000.0				1000.0				D			
0000813672-24-000146	2529049	Non- Qualified Stock Option (right to buy)		78.76		01-JUL-2024				4	M	0				10000.0				0.0		D			F5	14-FEB-2027		Common Stock		10000.0				19910.0				D			
0000905148-24-001836	2528282	Warrants (Right to Buy)		25.3	F8	28-JUN-2024				4	J	0	F2, F1			32750.0	F3				F3	A		28-JUN-2024		28-JUN-2029	F8	Common Stock		32750.0				32750.0				I		See Footnote	F7, F4
0000905148-24-001836	2528284	Warrants (Right to Buy)		25.3	F8	28-JUN-2024				4	J	0	F2, F1			17054.0	F3				F3	A		28-JUN-2024		28-JUN-2029	F8	Common Stock		17054.0				17054.0				I		See Footnote	F7, F6
0000905148-24-001836	2528283	Warrants (Right to Buy)		25.3	F8	28-JUN-2024				4	J	0	F2, F1			347603.0	F3				F3	A		28-JUN-2024		28-JUN-2029	F8	Common Stock		347603.0				347603.0				I		See Footnote	F7, F5
0001628280-24-030974	2529249	Restricted Stock Unit			F1	27-JUN-2024				4	M	0				3601.0				0.0		D			F2		F2	Common Stock		3601.0				0.0				D			
0001628280-24-030972	2529040	Restricted Stock Unit			F1	27-JUN-2024				4	M	0				3601.0				0.0		D			F2		F2	Common Stock		3601.0				0.0				D			
0001628280-24-030972	2529041	Restricted Stock Unit			F1	27-JUN-2024				4	A	0				3226.0				0.0		A			F3		F3	Common Stock		3226.0				3226.0				D			
0001628280-24-030971	2528901	Restricted Stock Unit			F1	27-JUN-2024				4	M	0				3601.0				0.0		D			F2		F2	Common Stock		3601.0				0.0				D			
0001628280-24-030971	2528902	Restricted Stock Unit			F1	27-JUN-2024				4	A	0				3226.0				0.0		A			F3		F3	Common Stock		3226.0				3226.0				D			
0001628280-24-030970	2528338	Restricted Stock Unit			F1	27-JUN-2024				4	A	0				3226.0				0.0		A			F3		F3	Common Stock		3226.0				3226.0				D			
0001628280-24-030970	2528337	Restricted Stock Unit			F1	27-JUN-2024				4	M	0				3601.0				0.0		D			F2		F2	Common Stock		3601.0				0.0				D			
0001628280-24-030969	2528855	Restricted Stock Unit			F1	27-JUN-2024				4	M	0				3601.0				0.0		D			F2		F2	Common Stock		3601.0				0.0				D			
0001628280-24-030969	2528856	Restricted Stock Unit			F1	27-JUN-2024				4	A	0				3226.0				0.0		A			F3		F3	Common Stock		3226.0				3226.0				D			
0001628280-24-030968	2529053	Restricted Stock Unit			F1	27-JUN-2024				4	A	0				4516.0				0.0		A			F3		F3	Common Stock		4516.0				4516.0				D			
0001628280-24-030968	2529052	Restricted Stock Unit			F1	27-JUN-2024				4	M	0				5042.0				0.0		D			F2		F2	Common Stock		5042.0				0.0				D			
0000950170-24-080972	2528681	Endeavor Operating Company Units			F3	28-JUN-2024				4	J	false	F4			80000.0				0.0		D			F3		F3	Class A Common Stock		80000.0				24471053.0				I		See footnote	F2
0000950170-24-080971	2528870	Endeavor Operating Company Units			F2	28-JUN-2024				4	J	false	F3			80000.0				0.0		D			F2		F2	Class A Common Stock		80000.0				24471053.0				D			
0000950170-24-080968	2528840	Endeavor Operating Company Units			F3	28-JUN-2024				4	J	false	F4			80000.0				0.0		D			F3		F3	Class A Common Stock		80000.0				24471053.0				I		See footnote	F2
0001140361-24-032224	2528523	Restricted Stock Units			F1	30-JUN-2024				4	M	0				1334.0				0.0		D			F1		F1	Common Stock		1334.0				0.0				D			
0001127602-24-019967	2528778	Phantom Stock	F1		F2	28-JUN-2024				4	A	0				845.13				49.42		A			F3		F3	Common Stock		845.13				7129.32				D			
0001127602-24-019966	2528891	FNF Phantom Stock	F1		F2	28-JUN-2024				4	A	0				335.69				49.42		A			F3		F3	Common Stock		335.69				23178.96				D			
0001998554-24-000006	2528878	Deferred Stock Units		6.4		28-JUN-2024				4	A	0				390.63	F1			0.0		A			F2		F3	Common Stock		390.63				390.63				D			
0001437749-24-022043	2528660	Restricted Stock Units			F1	28-JUN-2024				4	A	0				2200.0	F1				F1	A			F2		F2	Common Stock		2200.0				2200.0				D			
0001437749-24-022043	2528661	Restricted Stock Units			F1	28-JUN-2024				4	A	0				4400.0	F1				F1	A			F2		F2	Common Stock		4400.0				4400.0				D			
0001437749-24-022043	2528659	Restricted Stock Units			F1	28-JUN-2024				4	A	0				2183.0	F1				F1	A			F2		F2	Common Stock		2183.0				2183.0				D			
0001683168-24-004626	2528310	Warrant (right to buy)		12.12		28-JUN-2024				4	A	0				28205.0					F1	A		01-JUL-2024		28-JUN-2028		Common Stock		28205.0				28205.0				D			
0001062993-24-013370	2529016	Employee Stock Option (right to buy)		62.47		01-JUL-2024				4	A	0				2401.0				0.0	F1	A		01-JUL-2024		30-JUN-2034		Class A Common Stock		2401.0				2401.0				D			
0001564301-24-000008	2528464	Deferred Stock Units		6.4		28-JUN-2024				4	A	0				6959.84	F1			0.0		A			F2		F3	Common Stock		6959.84				6959.84				D			
0001437749-24-022039	2528975	Restricted Stock Units			F2	28-JUN-2024				4	A	0				4997.0	F2				F2	A			F3		F3	Common Stock		4997.0				4997.0				D			
0001437749-24-022039	2528974	Restricted Stock Units			F2	28-JUN-2024				4	A	0				2498.0	F2				F2	A			F3		F3	Common Stock		2498.0				2498.0				D			
0001437749-24-022039	2528973	Restricted Stock Units			F2	28-JUN-2024				4	A	0				2478.0	F2				F2	A			F3		F3	Common Stock		2478.0				2478.0				D			
0001062993-24-013369	2528569	Employee Stock Option (right to buy)		62.47		01-JUL-2024				4	A	0				721.0				0.0	F1	A		01-JUL-2024		30-JUN-2034		Class A Common Stock		721.0				721.0				D			
0001062993-24-013369	2528570	Employee Stock Option (right to buy)		62.47		01-JUL-2024				4	A	0				6723.0				0.0	F2	A		01-JUL-2024		30-JUN-2034		Class A Common Stockon Stock		6723.0				6723.0				D			
0001221603-24-000006	2528842	Deferred Stock Units		6.4		28-JUN-2024				4	A	0				2822.1	F1			0.0		A			F2		F3	Common Stock		2822.1				2822.1				D			
0001437749-24-022036	2528711	Restricted Stock Units			F1	28-JUN-2024				4	A	0				4042.0	F1				F1	A			F2		F2	Common Stock		4042.0				4042.0				D			
0001437749-24-022036	2528712	Restricted Stock Units			F1	28-JUN-2024				4	A	0				8085.0	F1				F1	A			F2		F2	Common Stock		8085.0				8085.0				D			
0001437749-24-022036	2528710	Restricted Stock Units			F1	28-JUN-2024				4	A	0				4011.0	F1				F1	A			F2		F2	Common Stock		4011.0				4011.0				D			
0001787306-24-000108	2528293	Stock Option (right to buy)		1.68		01-JUL-2024				4	M	0	F1			5681.0				0.0		D			F3	13-MAR-2029		Common Stock		5681.0				0.0				D			
0001787306-24-000108	2528294	Stock Option (right to buy)		1.68		01-JUL-2024				4	M	0	F1			4319.0				0.0		D			F3	13-MAR-2029		Common Stock		4319.0				6614.0				D			
0001666071-24-000121	2529241	Restricted Stock Unit			F1	01-JUL-2024				4	M	0				10629.0				0.0		D			F4		F4	Common Stock		10629.0				74406.0				D			
0001666071-24-000121	2529242	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1578.0				0.0		D			F5		F5	Common Stock		1578.0				23669.0				D			
0001666071-24-000121	2529243	Restricted Stock Unit			F1	01-JUL-2024				4	M	0				581.0				0.0		D			F6		F6	Common Stock		581.0				4069.0				D			
0001666071-24-000119	2528665	Restricted Stock Units			F1	01-JUL-2024				4	M	0				14349.0				0.0		D			F4		F4	Common Stock		14349.0				100447.0				D			
0000895345-24-000243	2529182	Warrants (right to buy)		12.12		28-JUN-2024				4	A	0				465385.0				0.0		A		28-JUN-2024		28-JUN-2028		Common Stock		465385.0				465385.0				I		See footnote	F1
0000897101-24-000290	2528709	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				33592.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		33592.0				33592.0				D			
0001233565-24-000006	2528193	Deferred Stock Units		6.4		28-JUN-2024				4	A	0				10844.87	F1			0.0		A			F2		F3	Common Stock		10844.87				10844.87				D			
0001666071-24-000117	2528911	Restricted Stock Units			F1	01-JUL-2024				4	M	0				14349.0				0.0		D			F4		F4	Common Stock		14349.0				100447.0				D			
0001437749-24-022032	2529219	Restricted Stock Units			F1	28-JUN-2024				4	A	0				18133.0	F1				F1	A			F2		F2	Common Stock		18133.0				18133.0				D			
0001437749-24-022032	2529217	Restricted Stock Units			F1	28-JUN-2024				4	A	0				8995.0	F1				F1	A			F2		F2	Common Stock		8995.0				8995.0				D			
0001437749-24-022032	2529218	Restricted Stock Units			F1	28-JUN-2024				4	A	0				9066.0	F1				F1	A			F2		F2	Common Stock		9066.0				9066.0				D			
0000897101-24-000289	2529102	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				18772.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		18772.0				18772.0				D			
0000897101-24-000288	2528301	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				18772.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		18772.0				18772.0				D			
0001437749-24-022029	2529151	Restricted Stock Units			F1	28-JUN-2024				4	A	0				12506.0	F1				F1	A			F2		F2	Common Stock		12506.0				12506.0				D			
0001437749-24-022029	2529152	Restricted Stock Units			F1	28-JUN-2024				4	A	0				12606.0	F1				F1	A			F2		F2	Common Stock		12606.0				12606.0				D			
0001437749-24-022029	2529153	Restricted Stock Units			F1	28-JUN-2024				4	A	0				25212.0	F1				F1	A			F2		F2	Common Stock		25212.0				25212.0				D			
0000897101-24-000287	2528295	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				5928.0	F2			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		5928.0				5928.0				D			
0000897101-24-000286	2528583	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				53352.0	F2			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		53352.0				53352.0				D		by Spouse	
0000897101-24-000286	2528584	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				4446.0	F2			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		4446.0				4446.0				I			
0000897101-24-000285	2528626	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				43472.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		43472.0				43472.0				D			
0001415889-24-019053	2528500	Stock Options (Right to Buy)		11.13		28-JUN-2024				4	M	0				5000.0				0.0		D			F3	09-OCT-2028		Class B common stock		5000.0				112188.0				D			
0001415889-24-019053	2528501	Class B common stock		0.0		28-JUN-2024				4	M	0				5000.0				11.13		A			F4		F4	Class A common stock		5000.0				5000.0				D			
0001415889-24-019053	2528502	Class B common stock		0.0		28-JUN-2024				4	C	0				5000.0				0.0		D			F4		F4	Class A common stock		5000.0				0.0				D			
0000897101-24-000284	2528512	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				53352.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		53352.0				53352.0				D			
0000950170-24-080931	2528211	Restricted Stock Units			F1	01-JUL-2024				4	M	false				1433.0				0.0		D			F8		F8	Class A Common Stock		1433.0				4301.0				D	F2		
0000950170-24-080930	2528859	Class B Common Stock, par value $0.01			F1	01-JUL-2024				4	C	false				1338262.0					F1	D			F1		F1	Class A common stock, par value $0.01		1338262.0				274646551.0				I		See footnotes	F3, F2
0000078890-24-000244	2529017	Program Units			F1	28-JUN-2024				4	A	0				105.79	F2			102.4	F3	A			F1		F1	Common Stock		105.79				9180.58				D			
0000078890-24-000242	2528226	Program Units			F1	28-JUN-2024				4	A	0				32.03	F2			102.4	F3	A			F1		F1	Common Stock		32.03				5672.92				D			
0000078890-24-000241	2528296	Program Units			F1	28-JUN-2024				4	A	0				51.31	F2			102.4	F3	A			F1		F1	Common Stock		51.31				28192.16				D			
0000078890-24-000240	2529043	Program Units			F3	28-JUN-2024				4	A	0				71.52	F4			102.4	F5	A			F3		F3	Common Stock		71.52				1884.81				D			
0000078890-24-000239	2529074	Program Units			F3	28-JUN-2024				4	A	0				51.2	F4			102.4	F5	A			F3		F3	Common Stock		51.2				969.41				D			
0000078890-24-000238	2529033	Program Units			F1	28-JUN-2024				4	A	0				69.08	F2			102.4	F3	A			F1		F1	Common Stock		69.08				2413.87				D			
0000078890-24-000237	2528408	Plan Units			F1	01-JUL-2024				4	A	0				163.0	F2			102.4	F3	A			F1		F1	Common Stock		163.0	F2			9073.39				D			
0000897101-24-000283	2528348	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				197598.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		197598.0				197598.0				D			
0000078890-24-000236	2528717	Program Units			F1	28-JUN-2024				4	A	0				55.01	F2			102.4	F3	A			F1		F1	Common Stock		55.01				16440.78				D			
0000897101-24-000282	2528387	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				24404.0	F2			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		24404.0				24404.0				D			
0001127602-24-019953	2528995	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1713.0	F2			0.0		D			F3		F3	Common Stock		1713.0				0.0				D			
0001213900-24-058725	2528682	Option to purchase common stock	F1	1.56		30-JUN-2024				4	A	0				7500.0					F1	A		30-JUN-2024		30-JUN-2034		Common Stock		7500.0				7500.0	F2			D			
0000897101-24-000281	2528475	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				18772.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		18772.0				18772.0				D			
0001127602-24-019950	2529014	Restricted Stock Units			F1	01-JUL-2024				4	A	0				9103.0					F1	A			F2		F2	Common Stock		9103.0				9103.0				D			
0001127602-24-019950	2529015	Restricted Stock Units			F1	01-JUL-2024				4	A	0				15903.0					F1	A			F3		F3	Common Stock		15903.0				15903.0				D			
0000897101-24-000280	2528297	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				59280.0	F2			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		59280.0				59280.0				D			
0000101984-24-000115	2528669	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1250.0				0.0		D			F3		F3	Common Stock		1250.0				0.0				D			
0000101984-24-000115	2528670	Restricted Stock Units			F1	01-JUL-2024				4	A	0				5000.0				0.0		A			F4		F4	Common Stock		5000.0				5000.0				D			
0000897101-24-000279	2528509	Non-Qualified Stock Option (right to buy)		63.26		28-JUN-2024				4	A	0				30826.0	F1			0.0		A		28-JUN-2025		28-JUL-2034		Common Stock		30826.0				30826.0				D			
0000101984-24-000113	2528941	Restricted Stock Units			F1	01-JUL-2024				4	A	0				5000.0				0.0		A			F3		F3	Common Stock		5000.0				5000.0				D			
0000101984-24-000113	2528940	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1250.0				0.0		D			F2		F2	Common Stock		1250.0				0.0				D			
0000101984-24-000111	2529149	Restricted Stock Units			F1	01-JUL-2024				4	A	0				5000.0				0.0		A			F4		F4	Common Stock		5000.0				5000.0				D			
0000101984-24-000111	2529148	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1250.0				0.0		D			F3		F3	Common Stock		1250.0				0.0				D			
0000101984-24-000109	2529082	Restricted Stock Units			F1	01-JUL-2024				4	A	0				5000.0				0.0		A			F4		F4	Common Stock		5000.0				5000.0				D			
0000101984-24-000109	2529081	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1250.0				0.0		D			F3		F3	Common Stock		1250.0				0.0				D			
0001415889-24-019051	2528526	Restricted Stock Units			F4	28-JUN-2024				4	M	0				1570.0				0.0		D			F5	04-AUG-2031		Class B Common Stock		1570.0				21870.0				D			
0001415889-24-019051	2528528	Class B Common Stock			F6	02-JUL-2024				4	C	0				785.0				0.0		D			F6		F6	Class A Common Stock		785.0				73439.0				D			
0001415889-24-019051	2528527	Class B Common Stock			F6	28-JUN-2024				4	M	0				1570.0				0.0		A			F6		F6	Class A Common Stock		1570.0				74224.0				D			
0001415889-24-019049	2529013	Class B Common Stock			F5	02-JUL-2024				4	M	0				1570.0				0.0		A			F5		F5	Class A Common Stock		1570.0				164930.0				D			
0001415889-24-019049	2529012	Restricted Stock Units			F3	02-JUL-2024				4	M	0				1570.0				0.0		D			F4	04-AUG-2031		Class B Common Stock		1570.0				21870.0				D			
0000101984-24-000107	2528382	Restricted Stock Units			F1	01-JUL-2024				4	A	0				5000.0				0.0		A			F3		F3	Common Stock		5000.0				5000.0				D			
0000101984-24-000107	2528381	Restricted Stock Units			F1	01-JUL-2024				4	M	0				1250.0				0.0		D			F2		F2	Common Stock		1250.0				0.0				D			
0001415889-24-019048	2528798	Restricted Stock Units			F2	01-JUL-2024				4	M	0				168750.0				0.0		D			F3	25-AUG-2030		Class B Common Stock		168750.0				0.0				D			
0001415889-24-019048	2528800	Class B Common Stock			F4	01-JUL-2024				4	C	0				70155.0				0.0		D			F4		F4	Class A Common Stock		70155.0				12963387.0				D			
0001415889-24-019048	2528799	Class B Common Stock			F4	01-JUL-2024				4	M	0				168750.0				0.0		A			F4		F4	Class A Common Stock		168750.0				13033542.0				D			
0001562180-24-005550	2529101	Stock Option (Right to Buy)		6.85		01-JUL-2024				4	A	false				4676.0	F1			0.0		A			F2	30-JUN-2034		Common Stock		4676.0				4676.0				D			
0001562180-24-005549	2529209	Stock Option (Right to Buy)		6.85		01-JUL-2024				4	A	false				4676.0	F1			0.0		A			F2	30-JUN-2034		Common Stock		4676.0				4676.0				D			
